refYear;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2019;Russian Federation;Export;Estonia;S4;3;Mineral fuels, lubricants and related materials;1007123891
2019;Russian Federation;Export;Finland;S4;3;Mineral fuels, lubricants and related materials;5978961384
2019;Russian Federation;Export;France;S4;3;Mineral fuels, lubricants and related materials;2960611816
2019;Russian Federation;Export;Gabon;S4;3;Mineral fuels, lubricants and related materials;19126
2019;Russian Federation;Export;Georgia;S4;3;Mineral fuels, lubricants and related materials;273184070,6
2019;Russian Federation;Export;Germany;S4;3;Mineral fuels, lubricants and related materials;12818078531
2019;Russian Federation;Export;Greece;S4;3;Mineral fuels, lubricants and related materials;2947618410
2019;Russian Federation;Export;Honduras;S4;3;Mineral fuels, lubricants and related materials;551582,42
2019;Russian Federation;Export;Iceland;S4;3;Mineral fuels, lubricants and related materials;4796958,36
2019;Russian Federation;Export;Indonesia;S4;3;Mineral fuels, lubricants and related materials;224546594,6
2019;Russian Federation;Export;Iran;S4;3;Mineral fuels, lubricants and related materials;3172133,48
2019;Russian Federation;Export;Iraq;S4;3;Mineral fuels, lubricants and related materials;9822536,86
2019;Russian Federation;Export;Ireland;S4;3;Mineral fuels, lubricants and related materials;308824335,9
2019;Russian Federation;Export;Israel;S4;3;Mineral fuels, lubricants and related materials;537864233,7
2019;Russian Federation;Export;Italy;S4;3;Mineral fuels, lubricants and related materials;8712268611
2019;Russian Federation;Export;Japan;S4;3;Mineral fuels, lubricants and related materials;8489195848
2019;Russian Federation;Export;Kazakhstan;S4;3;Mineral fuels, lubricants and related materials;838391814
2019;Russian Federation;Export;Kenya;S4;3;Mineral fuels, lubricants and related materials;4302097,48
2019;Russian Federation;Export;Dem. People's Rep. of Korea;S4;3;Mineral fuels, lubricants and related materials;27194320,37
2019;Russian Federation;Export;Rep. of Korea;S4;3;Mineral fuels, lubricants and related materials;13277778964
2019;Russian Federation;Export;Kuwait;S4;3;Mineral fuels, lubricants and related materials;223197,61
2019;Russian Federation;Export;Kyrgyzstan;S4;3;Mineral fuels, lubricants and related materials;576751443
2019;Russian Federation;Export;Latvia;S4;3;Mineral fuels, lubricants and related materials;3505691131
2019;Russian Federation;Export;Liberia;S4;3;Mineral fuels, lubricants and related materials;280000
2019;Russian Federation;Export;Libya;S4;3;Mineral fuels, lubricants and related materials;13401387,58
2019;Russian Federation;Export;Madagascar;S4;3;Mineral fuels, lubricants and related materials;276540
2019;Russian Federation;Export;Malaysia;S4;3;Mineral fuels, lubricants and related materials;989558386,7
2019;Russian Federation;Export;Mali;S4;3;Mineral fuels, lubricants and related materials;461989,96
2019;Russian Federation;Export;Malta;S4;3;Mineral fuels, lubricants and related materials;3687739769
2019;Russian Federation;Export;Mexico;S4;3;Mineral fuels, lubricants and related materials;138145587,3
2019;Russian Federation;Export;Mongolia;S4;3;Mineral fuels, lubricants and related materials;1134620890
2019;Russian Federation;Export;Rep. of Moldova;S4;3;Mineral fuels, lubricants and related materials;90974312,84
2019;Russian Federation;Export;Morocco;S4;3;Mineral fuels, lubricants and related materials;355645697,9
2019;Russian Federation;Export;Mozambique;S4;3;Mineral fuels, lubricants and related materials;1985113,8
2019;Russian Federation;Export;Oman;S4;3;Mineral fuels, lubricants and related materials;126605912,4
2019;Russian Federation;Export;Namibia;S4;3;Mineral fuels, lubricants and related materials;459725
2019;Russian Federation;Export;Nepal;S4;3;Mineral fuels, lubricants and related materials;178687,99
2019;Russian Federation;Export;Netherlands;S4;3;Mineral fuels, lubricants and related materials;35693196123
2019;Russian Federation;Export;New Caledonia;S4;3;Mineral fuels, lubricants and related materials;4494300,77
2019;Russian Federation;Export;New Zealand;S4;3;Mineral fuels, lubricants and related materials;178176023,9
2019;Russian Federation;Export;Nicaragua;S4;3;Mineral fuels, lubricants and related materials;1152280,27
2019;Russian Federation;Export;Nigeria;S4;3;Mineral fuels, lubricants and related materials;59837427,38
2019;Russian Federation;Export;Norway;S4;3;Mineral fuels, lubricants and related materials;2154710419
2019;Russian Federation;Export;Pakistan;S4;3;Mineral fuels, lubricants and related materials;5500101,67
2019;Russian Federation;Export;Panama;S4;3;Mineral fuels, lubricants and related materials;11273276,29
2019;Russian Federation;Export;Papua New Guinea;S4;3;Mineral fuels, lubricants and related materials;541,45
2019;Russian Federation;Export;Paraguay;S4;3;Mineral fuels, lubricants and related materials;5933788,12
2019;Russian Federation;Export;Peru;S4;3;Mineral fuels, lubricants and related materials;53166730,31
2019;Russian Federation;Export;Poland;S4;3;Mineral fuels, lubricants and related materials;8895679529
2019;Russian Federation;Export;Portugal;S4;3;Mineral fuels, lubricants and related materials;603743720,3
2019;Russian Federation;Export;Qatar;S4;3;Mineral fuels, lubricants and related materials;1637999,6
2019;Russian Federation;Export;Romania;S4;3;Mineral fuels, lubricants and related materials;2286527014
2019;Russian Federation;Export;Rwanda;S4;3;Mineral fuels, lubricants and related materials;1118,52
2019;Russian Federation;Export;Saudi Arabia;S4;3;Mineral fuels, lubricants and related materials;159094927,2
2019;Russian Federation;Export;Senegal;S4;3;Mineral fuels, lubricants and related materials;613691901
2019;Russian Federation;Export;Serbia;S4;3;Mineral fuels, lubricants and related materials;11549076,61
2019;Russian Federation;Export;India;S4;3;Mineral fuels, lubricants and related materials;2197769067
2019;Russian Federation;Export;Singapore;S4;3;Mineral fuels, lubricants and related materials;2150013872
2019;Russian Federation;Export;Slovakia;S4;3;Mineral fuels, lubricants and related materials;2319823742
2019;Russian Federation;Export;Viet Nam;S4;3;Mineral fuels, lubricants and related materials;482808925,9
2019;Russian Federation;Export;Slovenia;S4;3;Mineral fuels, lubricants and related materials;392850852
2019;Russian Federation;Export;Spain;S4;3;Mineral fuels, lubricants and related materials;1855898156
2019;Russian Federation;Export;Sudan;S4;3;Mineral fuels, lubricants and related materials;2903504,66
2019;Russian Federation;Export;Sweden;S4;3;Mineral fuels, lubricants and related materials;1512496262
2019;Russian Federation;Export;Switzerland;S4;3;Mineral fuels, lubricants and related materials;1543816609
2019;Russian Federation;Export;Syria;S4;3;Mineral fuels, lubricants and related materials;1149491,19
2019;Russian Federation;Export;Tajikistan;S4;3;Mineral fuels, lubricants and related materials;291438908,2
2019;Russian Federation;Export;Thailand;S4;3;Mineral fuels, lubricants and related materials;256824624,4
2019;Russian Federation;Export;United Arab Emirates;S4;3;Mineral fuels, lubricants and related materials;361943948,4
2019;Russian Federation;Export;Tunisia;S4;3;Mineral fuels, lubricants and related materials;341405586,3
2019;Russian Federation;Export;Türkiye;S4;3;Mineral fuels, lubricants and related materials;8533789826
2019;Russian Federation;Export;Turkmenistan;S4;3;Mineral fuels, lubricants and related materials;5475287,21
2019;Russian Federation;Export;Uganda;S4;3;Mineral fuels, lubricants and related materials;73,05
2019;Russian Federation;Export;Ukraine;S4;3;Mineral fuels, lubricants and related materials;1700356210
2019;Russian Federation;Export;Egypt;S4;3;Mineral fuels, lubricants and related materials;308959906,3
2019;Russian Federation;Export;United Kingdom;S4;3;Mineral fuels, lubricants and related materials;3894781578
2019;Russian Federation;Export;Uruguay;S4;3;Mineral fuels, lubricants and related materials;2005874,74
2019;Russian Federation;Export;Uzbekistan;S4;3;Mineral fuels, lubricants and related materials;241457941,4
2019;Russian Federation;Export;Venezuela;S4;3;Mineral fuels, lubricants and related materials;899590,66
2019;Russian Federation;Export;Yemen;S4;3;Mineral fuels, lubricants and related materials;51956800,1
2019;Russian Federation;Export;Afghanistan;S4;4;Animal and vegetable oils, fats and waxes;36869926,65
2019;Russian Federation;Export;Albania;S4;4;Animal and vegetable oils, fats and waxes;4851837,67
2019;Russian Federation;Export;Algeria;S4;4;Animal and vegetable oils, fats and waxes;118723891,3
2019;Russian Federation;Export;Azerbaijan;S4;4;Animal and vegetable oils, fats and waxes;41280833,36
2019;Russian Federation;Export;Australia;S4;4;Animal and vegetable oils, fats and waxes;1034339,99
2019;Russian Federation;Export;Austria;S4;4;Animal and vegetable oils, fats and waxes;2064419,68
2019;Russian Federation;Export;Bahrain;S4;4;Animal and vegetable oils, fats and waxes;176717,86
2019;Russian Federation;Export;Bangladesh;S4;4;Animal and vegetable oils, fats and waxes;725107,04
2019;Russian Federation;Export;Armenia;S4;4;Animal and vegetable oils, fats and waxes;21445797
2019;Russian Federation;Export;Belgium;S4;4;Animal and vegetable oils, fats and waxes;190049,21
2019;Russian Federation;Export;Bulgaria;S4;4;Animal and vegetable oils, fats and waxes;130113,41
2019;Russian Federation;Export;Myanmar;S4;4;Animal and vegetable oils, fats and waxes;1782944,22
2019;Russian Federation;Export;Belarus;S4;4;Animal and vegetable oils, fats and waxes;87398152
2019;Russian Federation;Export;Cambodia;S4;4;Animal and vegetable oils, fats and waxes;20708,62
2019;Russian Federation;Export;Canada;S4;4;Animal and vegetable oils, fats and waxes;38688,99
2019;Russian Federation;Export;Sri Lanka;S4;4;Animal and vegetable oils, fats and waxes;14250
2019;Russian Federation;Export;China;S4;4;Animal and vegetable oils, fats and waxes;597800360,7
2019;Russian Federation;Export;Cuba;S4;4;Animal and vegetable oils, fats and waxes;47277492,52
2019;Russian Federation;Export;Czechia;S4;4;Animal and vegetable oils, fats and waxes;487590,39
2019;Russian Federation;Export;Denmark;S4;4;Animal and vegetable oils, fats and waxes;33108791,34
2019;Russian Federation;Export;Estonia;S4;4;Animal and vegetable oils, fats and waxes;1738777,47
2019;Russian Federation;Export;Finland;S4;4;Animal and vegetable oils, fats and waxes;1131591,42
2019;Russian Federation;Export;France;S4;4;Animal and vegetable oils, fats and waxes;1220281,99
2019;Russian Federation;Export;Georgia;S4;4;Animal and vegetable oils, fats and waxes;32094050,01
2019;Russian Federation;Export;Gambia;S4;4;Animal and vegetable oils, fats and waxes;225296,78
2019;Russian Federation;Export;Germany;S4;4;Animal and vegetable oils, fats and waxes;7951290,37
2019;Russian Federation;Export;Greece;S4;4;Animal and vegetable oils, fats and waxes;409,73
2019;Russian Federation;Export;Iran;S4;4;Animal and vegetable oils, fats and waxes;502589933,6
2019;Russian Federation;Export;Iraq;S4;4;Animal and vegetable oils, fats and waxes;370449,08
2019;Russian Federation;Export;Israel;S4;4;Animal and vegetable oils, fats and waxes;16104321,23
2019;Russian Federation;Export;Italy;S4;4;Animal and vegetable oils, fats and waxes;4468842,73
2019;Russian Federation;Export;Japan;S4;4;Animal and vegetable oils, fats and waxes;401557,5
2019;Russian Federation;Export;Kazakhstan;S4;4;Animal and vegetable oils, fats and waxes;102235007
2019;Russian Federation;Export;Dem. People's Rep. of Korea;S4;4;Animal and vegetable oils, fats and waxes;4232534,17
2019;Russian Federation;Export;Rep. of Korea;S4;4;Animal and vegetable oils, fats and waxes;893345,34
2019;Russian Federation;Export;Kyrgyzstan;S4;4;Animal and vegetable oils, fats and waxes;30036656
2019;Russian Federation;Export;Latvia;S4;4;Animal and vegetable oils, fats and waxes;46447235,06
2019;Russian Federation;Export;Madagascar;S4;4;Animal and vegetable oils, fats and waxes;222241,96
2019;Russian Federation;Export;Malaysia;S4;4;Animal and vegetable oils, fats and waxes;11702669,27
2019;Russian Federation;Export;Mexico;S4;4;Animal and vegetable oils, fats and waxes;9,37
2019;Russian Federation;Export;Mongolia;S4;4;Animal and vegetable oils, fats and waxes;12950004,77
2019;Russian Federation;Export;Rep. of Moldova;S4;4;Animal and vegetable oils, fats and waxes;1716422,09
2019;Russian Federation;Export;Morocco;S4;4;Animal and vegetable oils, fats and waxes;9339200
2019;Russian Federation;Export;Namibia;S4;4;Animal and vegetable oils, fats and waxes;82555,81
2019;Russian Federation;Export;Nepal;S4;4;Animal and vegetable oils, fats and waxes;19167,84
2019;Russian Federation;Export;Netherlands;S4;4;Animal and vegetable oils, fats and waxes;67387610,05
2019;Russian Federation;Export;New Caledonia;S4;4;Animal and vegetable oils, fats and waxes;261844,48
2019;Russian Federation;Export;New Zealand;S4;4;Animal and vegetable oils, fats and waxes;3497,61
2019;Russian Federation;Export;Norway;S4;4;Animal and vegetable oils, fats and waxes;179557798
2019;Russian Federation;Export;Peru;S4;4;Animal and vegetable oils, fats and waxes;5
2019;Russian Federation;Export;Poland;S4;4;Animal and vegetable oils, fats and waxes;7872713,17
2019;Russian Federation;Export;Romania;S4;4;Animal and vegetable oils, fats and waxes;142869,69
2019;Russian Federation;Export;Saudi Arabia;S4;4;Animal and vegetable oils, fats and waxes;45687392,02
2019;Russian Federation;Export;Senegal;S4;4;Animal and vegetable oils, fats and waxes;596437,66
2019;Russian Federation;Export;Serbia;S4;4;Animal and vegetable oils, fats and waxes;2649596,89
2019;Russian Federation;Export;India;S4;4;Animal and vegetable oils, fats and waxes;163325813
2019;Russian Federation;Export;Singapore;S4;4;Animal and vegetable oils, fats and waxes;550575,64
2019;Russian Federation;Export;Viet Nam;S4;4;Animal and vegetable oils, fats and waxes;6291025,78
2019;Russian Federation;Export;Slovenia;S4;4;Animal and vegetable oils, fats and waxes;9631,05
2019;Russian Federation;Export;Zimbabwe;S4;4;Animal and vegetable oils, fats and waxes;148333,43
2019;Russian Federation;Export;Spain;S4;4;Animal and vegetable oils, fats and waxes;3442448,23
2019;Russian Federation;Export;Sudan;S4;4;Animal and vegetable oils, fats and waxes;41565862,76
2019;Russian Federation;Export;Sweden;S4;4;Animal and vegetable oils, fats and waxes;1969463,11
2019;Russian Federation;Export;Switzerland;S4;4;Animal and vegetable oils, fats and waxes;3369,03
2019;Russian Federation;Export;Syria;S4;4;Animal and vegetable oils, fats and waxes;34069361,01
2019;Russian Federation;Export;Tajikistan;S4;4;Animal and vegetable oils, fats and waxes;46434911,83
2019;Russian Federation;Export;United Arab Emirates;S4;4;Animal and vegetable oils, fats and waxes;5181155,4
