period;reporterDesc;flowDesc;partnerDesc;classificationSearchCode;cmdCode;cmdDesc;primaryValue
2019;Russian Federation;Import;Portugal;S4;3;Mineral fuels, lubricants and related materials;62268,99
2019;Russian Federation;Import;Qatar;S4;3;Mineral fuels, lubricants and related materials;22047438,55
2019;Russian Federation;Import;Romania;S4;3;Mineral fuels, lubricants and related materials;3364957,77
2019;Russian Federation;Import;Serbia;S4;3;Mineral fuels, lubricants and related materials;136159,29
2019;Russian Federation;Import;India;S4;3;Mineral fuels, lubricants and related materials;6334741,16
2019;Russian Federation;Import;Singapore;S4;3;Mineral fuels, lubricants and related materials;13194192,56
2019;Russian Federation;Import;Slovakia;S4;3;Mineral fuels, lubricants and related materials;99881,62
2019;Russian Federation;Import;Viet Nam;S4;3;Mineral fuels, lubricants and related materials;1766346,6
2019;Russian Federation;Import;Slovenia;S4;3;Mineral fuels, lubricants and related materials;40195,91
2019;Russian Federation;Import;Spain;S4;3;Mineral fuels, lubricants and related materials;16286686,46
2019;Russian Federation;Import;Sweden;S4;3;Mineral fuels, lubricants and related materials;11895663,13
2019;Russian Federation;Import;Switzerland;S4;3;Mineral fuels, lubricants and related materials;1151753,05
2019;Russian Federation;Import;Thailand;S4;3;Mineral fuels, lubricants and related materials;9602360,79
2019;Russian Federation;Import;United Arab Emirates;S4;3;Mineral fuels, lubricants and related materials;789046,49
2019;Russian Federation;Import;Türkiye;S4;3;Mineral fuels, lubricants and related materials;11209575,14
2019;Russian Federation;Import;Turkmenistan;S4;3;Mineral fuels, lubricants and related materials;9039540,85
2019;Russian Federation;Import;Ukraine;S4;3;Mineral fuels, lubricants and related materials;183723233,1
2019;Russian Federation;Import;Egypt;S4;3;Mineral fuels, lubricants and related materials;1229047,4
2019;Russian Federation;Import;United Kingdom;S4;3;Mineral fuels, lubricants and related materials;13905085,88
2019;Russian Federation;Import;Uzbekistan;S4;3;Mineral fuels, lubricants and related materials;171856,74
2019;Russian Federation;Import;Algeria;S4;4;Animal and vegetable oils, fats and waxes;6720
2019;Russian Federation;Import;Azerbaijan;S4;4;Animal and vegetable oils, fats and waxes;544,3
2019;Russian Federation;Import;Argentina;S4;4;Animal and vegetable oils, fats and waxes;4176862,83
2019;Russian Federation;Import;Australia;S4;4;Animal and vegetable oils, fats and waxes;35660,1
2019;Russian Federation;Import;Austria;S4;4;Animal and vegetable oils, fats and waxes;1111429,7
2019;Russian Federation;Import;Bangladesh;S4;4;Animal and vegetable oils, fats and waxes;80614,22
2019;Russian Federation;Import;Armenia;S4;4;Animal and vegetable oils, fats and waxes;116
2019;Russian Federation;Import;Belgium;S4;4;Animal and vegetable oils, fats and waxes;1573653,22
2019;Russian Federation;Import;Brazil;S4;4;Animal and vegetable oils, fats and waxes;1140705,82
2019;Russian Federation;Import;Bulgaria;S4;4;Animal and vegetable oils, fats and waxes;101115,85
2019;Russian Federation;Import;Belarus;S4;4;Animal and vegetable oils, fats and waxes;154820325
2019;Russian Federation;Import;Canada;S4;4;Animal and vegetable oils, fats and waxes;410604,42
2019;Russian Federation;Import;Sri Lanka;S4;4;Animal and vegetable oils, fats and waxes;749855,57
2019;Russian Federation;Import;Chile;S4;4;Animal and vegetable oils, fats and waxes;6923980,73
2019;Russian Federation;Import;China;S4;4;Animal and vegetable oils, fats and waxes;5290409,84
2019;Russian Federation;Import;Dem. Rep. of the Congo;S4;4;Animal and vegetable oils, fats and waxes;404,67
2019;Russian Federation;Import;Costa Rica;S4;4;Animal and vegetable oils, fats and waxes;2407,5
2019;Russian Federation;Import;Czechia;S4;4;Animal and vegetable oils, fats and waxes;6233,13
2019;Russian Federation;Import;Denmark;S4;4;Animal and vegetable oils, fats and waxes;497300,56
2019;Russian Federation;Import;Dominican Rep.;S4;4;Animal and vegetable oils, fats and waxes;73100,42
2019;Russian Federation;Import;Estonia;S4;4;Animal and vegetable oils, fats and waxes;33097,93
2019;Russian Federation;Import;Finland;S4;4;Animal and vegetable oils, fats and waxes;588538,15
2019;Russian Federation;Import;France;S4;4;Animal and vegetable oils, fats and waxes;3872848,55
2019;Russian Federation;Import;Georgia;S4;4;Animal and vegetable oils, fats and waxes;1812,32
2019;Russian Federation;Import;Germany;S4;4;Animal and vegetable oils, fats and waxes;21271531,76
2019;Russian Federation;Import;Greece;S4;4;Animal and vegetable oils, fats and waxes;6981827,76
2019;Russian Federation;Import;Iceland;S4;4;Animal and vegetable oils, fats and waxes;1606662,69
2019;Russian Federation;Import;Indonesia;S4;4;Animal and vegetable oils, fats and waxes;662303472,2
2019;Russian Federation;Import;Iran;S4;4;Animal and vegetable oils, fats and waxes;507,02
2019;Russian Federation;Import;Israel;S4;4;Animal and vegetable oils, fats and waxes;306762,11
2019;Russian Federation;Import;Italy;S4;4;Animal and vegetable oils, fats and waxes;48782878,44
2019;Russian Federation;Import;Japan;S4;4;Animal and vegetable oils, fats and waxes;122800,53
2019;Russian Federation;Import;Kazakhstan;S4;4;Animal and vegetable oils, fats and waxes;748472
2019;Russian Federation;Import;Kenya;S4;4;Animal and vegetable oils, fats and waxes;3977,98
2019;Russian Federation;Import;Rep. of Korea;S4;4;Animal and vegetable oils, fats and waxes;995822,43
2019;Russian Federation;Import;Kyrgyzstan;S4;4;Animal and vegetable oils, fats and waxes;27
2019;Russian Federation;Import;Malaysia;S4;4;Animal and vegetable oils, fats and waxes;68151893,92
2019;Russian Federation;Import;Mali;S4;4;Animal and vegetable oils, fats and waxes;9080,07
2019;Russian Federation;Import;Mexico;S4;4;Animal and vegetable oils, fats and waxes;421669,19
2019;Russian Federation;Import;Morocco;S4;4;Animal and vegetable oils, fats and waxes;261864,81
2019;Russian Federation;Import;Namibia;S4;4;Animal and vegetable oils, fats and waxes;4431,1
2019;Russian Federation;Import;Netherlands;S4;4;Animal and vegetable oils, fats and waxes;52478885,11
2019;Russian Federation;Import;New Zealand;S4;4;Animal and vegetable oils, fats and waxes;59320,82
2019;Russian Federation;Import;Nigeria;S4;4;Animal and vegetable oils, fats and waxes;39001,96
2019;Russian Federation;Import;Norway;S4;4;Animal and vegetable oils, fats and waxes;1349932,33
2019;Russian Federation;Import;Panama;S4;4;Animal and vegetable oils, fats and waxes;8580
2019;Russian Federation;Import;Paraguay;S4;4;Animal and vegetable oils, fats and waxes;3142267,8
2019;Russian Federation;Import;Peru;S4;4;Animal and vegetable oils, fats and waxes;345033,71
2019;Russian Federation;Import;Poland;S4;4;Animal and vegetable oils, fats and waxes;341186,28
2019;Russian Federation;Import;Portugal;S4;4;Animal and vegetable oils, fats and waxes;1322014,81
2019;Russian Federation;Import;Qatar;S4;4;Animal and vegetable oils, fats and waxes;358,08
2019;Russian Federation;Import;Romania;S4;4;Animal and vegetable oils, fats and waxes;8775,03
2019;Russian Federation;Import;Saudi Arabia;S4;4;Animal and vegetable oils, fats and waxes;6100
2019;Russian Federation;Import;Serbia;S4;4;Animal and vegetable oils, fats and waxes;138292,42
2019;Russian Federation;Import;India;S4;4;Animal and vegetable oils, fats and waxes;12484545,98
2019;Russian Federation;Import;Singapore;S4;4;Animal and vegetable oils, fats and waxes;5997288,54
2019;Russian Federation;Import;Viet Nam;S4;4;Animal and vegetable oils, fats and waxes;166067,15
2019;Russian Federation;Import;Slovenia;S4;4;Animal and vegetable oils, fats and waxes;421179,29
2019;Russian Federation;Import;Zimbabwe;S4;4;Animal and vegetable oils, fats and waxes;21443,9
2019;Russian Federation;Import;Spain;S4;4;Animal and vegetable oils, fats and waxes;39828854,72
2019;Russian Federation;Import;Sweden;S4;4;Animal and vegetable oils, fats and waxes;50034612,63
2019;Russian Federation;Import;Switzerland;S4;4;Animal and vegetable oils, fats and waxes;292607,4
2019;Russian Federation;Import;Syria;S4;4;Animal and vegetable oils, fats and waxes;94743,3
2019;Russian Federation;Import;Thailand;S4;4;Animal and vegetable oils, fats and waxes;1006360,03
2019;Russian Federation;Import;United Arab Emirates;S4;4;Animal and vegetable oils, fats and waxes;5755,21
2019;Russian Federation;Import;Tunisia;S4;4;Animal and vegetable oils, fats and waxes;884592,43
2019;Russian Federation;Import;Türkiye;S4;4;Animal and vegetable oils, fats and waxes;256943,5
2019;Russian Federation;Import;Ukraine;S4;4;Animal and vegetable oils, fats and waxes;1084499,65
2019;Russian Federation;Import;Egypt;S4;4;Animal and vegetable oils, fats and waxes;163766,68
2019;Russian Federation;Import;United Kingdom;S4;4;Animal and vegetable oils, fats and waxes;2158485,91
2019;Russian Federation;Import;Uruguay;S4;4;Animal and vegetable oils, fats and waxes;1847503,21
2019;Russian Federation;Import;Uzbekistan;S4;4;Animal and vegetable oils, fats and waxes;25810,15
2019;Russian Federation;Import;Samoa;S4;4;Animal and vegetable oils, fats and waxes;1208,96
2019;Russian Federation;Import;Zambia;S4;4;Animal and vegetable oils, fats and waxes;527,38
2019;Russian Federation;Import;Algeria;S4;5;Chemicals and related products, n.e.s.;766041,43
2019;Russian Federation;Import;Azerbaijan;S4;5;Chemicals and related products, n.e.s.;33340201,21
2019;Russian Federation;Import;Argentina;S4;5;Chemicals and related products, n.e.s.;33119973,27
2019;Russian Federation;Import;Australia;S4;5;Chemicals and related products, n.e.s.;32437930,63
2019;Russian Federation;Import;Austria;S4;5;Chemicals and related products, n.e.s.;507841429,8
2019;Russian Federation;Import;Bahrain;S4;5;Chemicals and related products, n.e.s.;9076735,38
2019;Russian Federation;Import;Bangladesh;S4;5;Chemicals and related products, n.e.s.;133709
2019;Russian Federation;Import;Armenia;S4;5;Chemicals and related products, n.e.s.;21412440
2019;Russian Federation;Import;Belgium;S4;5;Chemicals and related products, n.e.s.;1103877933
2019;Russian Federation;Import;Bolivia (Plurinational State of);S4;5;Chemicals and related products, n.e.s.;495760,97
2019;Russian Federation;Import;Brazil;S4;5;Chemicals and related products, n.e.s.;59540221,97
2019;Russian Federation;Import;Bulgaria;S4;5;Chemicals and related products, n.e.s.;183295087,9
2019;Russian Federation;Import;Belarus;S4;5;Chemicals and related products, n.e.s.;1150627069
2019;Russian Federation;Import;Cambodia;S4;5;Chemicals and related products, n.e.s.;2101,58
2019;Russian Federation;Import;Canada;S4;5;Chemicals and related products, n.e.s.;292542959,1
2019;Russian Federation;Import;Sri Lanka;S4;5;Chemicals and related products, n.e.s.;3947690,02
2019;Russian Federation;Import;Chile;S4;5;Chemicals and related products, n.e.s.;69391622,4
2019;Russian Federation;Import;China;S4;5;Chemicals and related products, n.e.s.;4089371356
2019;Russian Federation;Import;Colombia;S4;5;Chemicals and related products, n.e.s.;851689,55
2019;Russian Federation;Import;Congo;S4;5;Chemicals and related products, n.e.s.;544,05
2019;Russian Federation;Import;Costa Rica;S4;5;Chemicals and related products, n.e.s.;175590,74
2019;Russian Federation;Import;Cuba;S4;5;Chemicals and related products, n.e.s.;1986521,2
2019;Russian Federation;Import;Czechia;S4;5;Chemicals and related products, n.e.s.;300240469,5
2019;Russian Federation;Import;Denmark;S4;5;Chemicals and related products, n.e.s.;379376904,7
2019;Russian Federation;Import;Dominican Rep.;S4;5;Chemicals and related products, n.e.s.;5380815,1
2019;Russian Federation;Import;Ecuador;S4;5;Chemicals and related products, n.e.s.;3340,33
2019;Russian Federation;Import;El Salvador;S4;5;Chemicals and related products, n.e.s.;66,02
2019;Russian Federation;Import;Equatorial Guinea;S4;5;Chemicals and related products, n.e.s.;3454896,84
2019;Russian Federation;Import;Estonia;S4;5;Chemicals and related products, n.e.s.;81080411,55
2019;Russian Federation;Import;Finland;S4;5;Chemicals and related products, n.e.s.;563828294
2019;Russian Federation;Import;France;S4;5;Chemicals and related products, n.e.s.;3042940825
2019;Russian Federation;Import;Georgia;S4;5;Chemicals and related products, n.e.s.;5804481,67
2019;Russian Federation;Import;Germany;S4;5;Chemicals and related products, n.e.s.;6720396376
2019;Russian Federation;Import;Greece;S4;5;Chemicals and related products, n.e.s.;71629857,92
2019;Russian Federation;Import;Honduras;S4;5;Chemicals and related products, n.e.s.;231373,64
2019;Russian Federation;Import;Iceland;S4;5;Chemicals and related products, n.e.s.;84231,6
2019;Russian Federation;Import;Indonesia;S4;5;Chemicals and related products, n.e.s.;68067258,27
2019;Russian Federation;Import;Iran;S4;5;Chemicals and related products, n.e.s.;54787053,79
2019;Russian Federation;Import;Ireland;S4;5;Chemicals and related products, n.e.s.;907693312,3
2019;Russian Federation;Import;Israel;S4;5;Chemicals and related products, n.e.s.;199216097,6
2019;Russian Federation;Import;Italy;S4;5;Chemicals and related products, n.e.s.;2230401225
2019;Russian Federation;Import;Japan;S4;5;Chemicals and related products, n.e.s.;462500608
2019;Russian Federation;Import;Kazakhstan;S4;5;Chemicals and related products, n.e.s.;644635258
2019;Russian Federation;Import;Dem. People's Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;471244,46
2019;Russian Federation;Import;Rep. of Korea;S4;5;Chemicals and related products, n.e.s.;1010020440
2019;Russian Federation;Import;Kuwait;S4;5;Chemicals and related products, n.e.s.;791774,04
2019;Russian Federation;Import;Kyrgyzstan;S4;5;Chemicals and related products, n.e.s.;37462285
2019;Russian Federation;Import;Latvia;S4;5;Chemicals and related products, n.e.s.;136733832
2019;Russian Federation;Import;Madagascar;S4;5;Chemicals and related products, n.e.s.;132821,6
2019;Russian Federation;Import;Malaysia;S4;5;Chemicals and related products, n.e.s.;117324119,6
2019;Russian Federation;Import;Malta;S4;5;Chemicals and related products, n.e.s.;16563609,85
2019;Russian Federation;Import;Mexico;S4;5;Chemicals and related products, n.e.s.;46822874,46
2019;Russian Federation;Import;Mongolia;S4;5;Chemicals and related products, n.e.s.;9855,4
2019;Russian Federation;Import;Rep. of Moldova;S4;5;Chemicals and related products, n.e.s.;13889994,99
2019;Russian Federation;Import;Morocco;S4;5;Chemicals and related products, n.e.s.;2850908,31
2019;Russian Federation;Import;Oman;S4;5;Chemicals and related products, n.e.s.;1082773,85
2019;Russian Federation;Import;Nepal;S4;5;Chemicals and related products, n.e.s.;5526,18
2019;Russian Federation;Import;Netherlands;S4;5;Chemicals and related products, n.e.s.;1060536728
2019;Russian Federation;Import;New Zealand;S4;5;Chemicals and related products, n.e.s.;5952733,25
2019;Russian Federation;Import;Niger;S4;5;Chemicals and related products, n.e.s.;21183,12
2019;Russian Federation;Import;Nigeria;S4;5;Chemicals and related products, n.e.s.;46867,97
2019;Russian Federation;Import;Norway;S4;5;Chemicals and related products, n.e.s.;51187805,26
2019;Russian Federation;Import;Pakistan;S4;5;Chemicals and related products, n.e.s.;13878712,87
2019;Russian Federation;Import;Panama;S4;5;Chemicals and related products, n.e.s.;26124,96
2019;Russian Federation;Import;Paraguay;S4;5;Chemicals and related products, n.e.s.;14532,55
